date,machine_id,shift,product_type,units_produced,defective_units,downtime_minutes,production_time_minutes,operator_id,factory_location
13-11-24,MCH002,Night,Shaft,622,6,42,500,OP104,Aurangabad
13-11-24,MCH003,Morning,Bolt,604,5,24,480,OP104,Aurangabad
13-11-24,MCH003,Evening,Shaft,580,23,49,450,OP106,Nashik
13-11-24,MCH003,Night,Bearing,689,11,13,500,OP111,Mumbai
13-11-24,MCH004,Morning,Bearing,426,23,17,480,OP109,Nagpur
13-11-24,MCH004,Evening,Bearing,623,19,25,450,OP102,Nashik
13-11-24,MCH004,Night,Bolt,544,14,37,500,OP112,Mumbai
13-11-24,MCH005,Morning,Gear,667,6,14,480,OP100,Aurangabad
13-11-24,MCH005,Evening,Bolt,425,19,26,450,OP100,Mumbai
13-11-24,MCH005,Night,Bearing,420,13,28,500,OP106,Mumbai
14-11-24,MCH001,Morning,Bearing,559,22,45,480,OP111,Nagpur
14-11-24,MCH001,Evening,Gear,602,19,14,450,OP109,Pune
14-11-24,MCH001,Night,Nut,520,7,59,500,OP115,Pune
14-11-24,MCH002,Morning,Nut,557,19,39,480,OP104,Nagpur
14-11-24,MCH002,Evening,Bearing,423,10,30,450,OP108,Nashik
14-11-24,MCH002,Night,Nut,427,11,49,500,OP104,Nagpur
14-11-24,MCH003,Morning,Nut,556,24,55,480,OP105,Pune
14-11-24,MCH003,Evening,Bearing,479,6,47,450,OP104,Aurangabad
14-11-24,MCH003,Night,Nut,416,19,26,500,OP111,Nagpur
14-11-24,MCH004,Morning,Bolt,577,19,51,480,OP107,Nagpur
14-11-24,MCH004,Evening,Gear,420,19,40,450,OP100,Pune
14-11-24,MCH004,Night,Shaft,400,20,49,500,OP117,Mumbai
14-11-24,MCH005,Morning,Nut,640,13,50,480,OP112,Aurangabad
14-11-24,MCH005,Evening,Gear,622,18,47,450,OP112,Nashik
14-11-24,MCH005,Night,Gear,460,5,57,500,OP104,Nagpur
15-11-24,MCH001,Morning,Shaft,404,9,27,480,OP111,Nagpur
15-11-24,MCH001,Evening,Nut,589,9,48,450,OP114,Nagpur
15-11-24,MCH001,Night,Gear,570,21,13,500,OP115,Aurangabad
15-11-24,MCH002,Morning,Bearing,462,22,17,480,OP110,Mumbai
15-11-24,MCH002,Evening,Gear,507,18,17,450,OP108,Pune
15-11-24,MCH002,Night,Gear,595,16,28,500,OP113,Nashik
15-11-24,MCH003,Morning,Shaft,560,7,50,480,OP119,Aurangabad
15-11-24,MCH003,Evening,Nut,425,14,17,450,OP119,Nashik
15-11-24,MCH003,Night,Bolt,677,5,15,500,OP115,Nashik
15-11-24,MCH004,Morning,Gear,539,7,59,480,OP117,Nagpur
15-11-24,MCH004,Evening,Bolt,511,18,55,450,OP105,Aurangabad
15-11-24,MCH004,Night,Gear,602,11,30,500,OP100,Nagpur
15-11-24,MCH005,Morning,Bearing,536,9,56,480,OP107,Nagpur
15-11-24,MCH005,Evening,Shaft,624,11,47,450,OP119,Nagpur
15-11-24,MCH005,Night,Shaft,572,17,43,500,OP110,Pune
16-11-24,MCH001,Morning,Bearing,571,7,5,480,OP103,Nagpur
16-11-24,MCH001,Evening,Bolt,474,24,59,450,OP112,Nashik
16-11-24,MCH001,Night,Bearing,565,23,29,500,OP114,Nagpur
16-11-24,MCH002,Morning,Nut,560,17,42,480,OP119,Pune
16-11-24,MCH002,Evening,Bearing,513,12,36,450,OP113,Mumbai
16-11-24,MCH002,Night,Bearing,490,15,7,500,OP115,Pune
16-11-24,MCH003,Morning,Shaft,476,14,53,480,OP116,Mumbai
16-11-24,MCH003,Evening,Shaft,420,23,54,450,OP113,Pune
16-11-24,MCH003,Night,Gear,664,22,17,500,OP116,Nashik
16-11-24,MCH004,Morning,Gear,550,13,43,480,OP100,Mumbai
16-11-24,MCH004,Evening,Bearing,575,22,18,450,OP110,Aurangabad
16-11-24,MCH004,Night,Bearing,525,23,17,500,OP100,Nashik
16-11-24,MCH005,Morning,Gear,446,24,36,480,OP114,Nashik
16-11-24,MCH005,Evening,Shaft,653,9,26,450,OP109,Pune
16-11-24,MCH005,Night,Bearing,402,5,53,500,OP114,Aurangabad
17-11-24,MCH001,Morning,Gear,674,18,7,480,OP118,Nagpur
17-11-24,MCH001,Evening,Bolt,681,14,39,450,OP112,Nashik
17-11-24,MCH001,Night,Bearing,607,13,12,500,OP102,Nagpur
17-11-24,MCH002,Morning,Gear,564,24,56,480,OP101,Pune
17-11-24,MCH002,Evening,Nut,513,14,10,450,OP106,Mumbai
17-11-24,MCH002,Night,Bolt,634,23,29,500,OP103,Nagpur
17-11-24,MCH003,Morning,Bearing,559,23,38,480,OP108,Nagpur
17-11-24,MCH003,Evening,Bolt,408,17,22,450,OP105,Mumbai
17-11-24,MCH003,Night,Nut,589,14,14,500,OP108,Pune
17-11-24,MCH004,Morning,Gear,512,12,54,480,OP119,Aurangabad
17-11-24,MCH004,Evening,Bolt,432,5,45,450,OP119,Pune
17-11-24,MCH004,Night,Bolt,460,20,38,500,OP102,Aurangabad
17-11-24,MCH005,Morning,Nut,457,14,58,480,OP102,Mumbai
17-11-24,MCH005,Evening,Nut,506,15,44,450,OP108,Pune
17-11-24,MCH005,Night,Bearing,495,19,55,500,OP119,Mumbai
18-11-24,MCH001,Morning,Shaft,644,19,7,480,OP113,Nagpur
18-11-24,MCH001,Evening,Gear,452,24,25,450,OP108,Nashik
18-11-24,MCH001,Night,Bolt,552,8,56,500,OP109,Nashik
18-11-24,MCH002,Morning,Bearing,536,9,50,480,OP106,Mumbai
18-11-24,MCH002,Evening,Bolt,683,18,58,450,OP106,Aurangabad
18-11-24,MCH002,Night,Nut,437,18,48,500,OP117,Nagpur
18-11-24,MCH003,Morning,Shaft,556,15,40,480,OP113,Aurangabad
18-11-24,MCH003,Evening,Bolt,545,11,27,450,OP100,Nagpur
18-11-24,MCH003,Night,Nut,415,9,55,500,OP108,Pune
18-11-24,MCH004,Morning,Bolt,489,14,21,480,OP118,Mumbai
18-11-24,MCH004,Evening,Shaft,554,19,32,450,OP110,Nashik
18-11-24,MCH004,Night,Bolt,449,17,27,500,OP100,Nagpur
18-11-24,MCH005,Morning,Gear,605,21,26,480,OP119,Nagpur
18-11-24,MCH005,Evening,Bearing,611,18,31,450,OP117,Aurangabad
18-11-24,MCH005,Night,Gear,652,15,34,500,OP114,Pune
19-11-24,MCH001,Morning,Shaft,643,16,57,480,OP118,Pune
19-11-24,MCH001,Evening,Shaft,520,10,39,450,OP102,Nagpur
19-11-24,MCH001,Night,Bearing,653,24,16,500,OP105,Aurangabad
19-11-24,MCH002,Morning,Bearing,573,7,53,480,OP104,Nagpur
19-11-24,MCH002,Evening,Bolt,491,10,24,450,OP103,Nagpur
19-11-24,MCH002,Night,Bearing,666,23,27,500,OP104,Aurangabad
19-11-24,MCH003,Morning,Bolt,460,7,38,480,OP102,Nashik
19-11-24,MCH003,Evening,Nut,671,17,38,450,OP119,Nagpur
19-11-24,MCH003,Night,Shaft,524,11,37,500,OP113,Nashik
19-11-24,MCH004,Morning,Shaft,645,24,34,480,OP114,Nagpur
19-11-24,MCH004,Evening,Shaft,510,7,51,450,OP100,Nashik
19-11-24,MCH004,Night,Gear,425,12,48,500,OP104,Aurangabad
19-11-24,MCH005,Morning,Bearing,660,21,51,480,OP103,Pune
19-11-24,MCH005,Evening,Gear,412,6,28,450,OP103,Mumbai
19-11-24,MCH005,Night,Bearing,539,23,54,500,OP109,Nashik
20-11-24,MCH001,Morning,Nut,528,7,53,480,OP114,Aurangabad
20-11-24,MCH001,Evening,Bolt,546,12,10,450,OP115,Nagpur
20-11-24,MCH001,Night,Bolt,404,9,16,500,OP100,Mumbai
20-11-24,MCH002,Morning,Nut,498,12,5,480,OP107,Nashik
20-11-24,MCH002,Evening,Shaft,585,20,43,450,OP112,Nagpur
20-11-24,MCH002,Night,Bearing,448,7,11,500,OP110,Nagpur
20-11-24,MCH003,Morning,Bearing,450,19,37,480,OP104,Mumbai
20-11-24,MCH003,Evening,Nut,473,22,31,450,OP107,Nashik
20-11-24,MCH003,Night,Bearing,591,23,6,500,OP116,Mumbai
20-11-24,MCH004,Morning,Bolt,516,20,41,480,OP119,Aurangabad
20-11-24,MCH004,Evening,Shaft,562,6,25,450,OP103,Mumbai
20-11-24,MCH004,Night,Bolt,580,7,31,500,OP101,Pune
20-11-24,MCH005,Morning,Bolt,566,10,44,480,OP118,Aurangabad
20-11-24,MCH005,Evening,Nut,532,9,18,450,OP116,Pune
20-11-24,MCH005,Night,Gear,503,7,25,500,OP104,Mumbai
21-11-24,MCH001,Morning,Shaft,679,12,47,480,OP113,Nagpur
21-11-24,MCH001,Evening,Shaft,400,15,43,450,OP109,Nagpur
21-11-24,MCH001,Night,Gear,415,20,31,500,OP114,Pune
21-11-24,MCH002,Morning,Bolt,666,9,10,480,OP107,Mumbai
21-11-24,MCH002,Evening,Bolt,475,8,58,450,OP115,Nashik
21-11-24,MCH002,Night,Shaft,613,11,19,500,OP116,Aurangabad
21-11-24,MCH003,Morning,Nut,691,21,40,480,OP110,Aurangabad
21-11-24,MCH003,Evening,Shaft,428,14,36,450,OP113,Nagpur
21-11-24,MCH003,Night,Bolt,689,17,27,500,OP113,Nashik
21-11-24,MCH004,Morning,Bearing,522,8,17,480,OP107,Mumbai
21-11-24,MCH004,Evening,Gear,572,21,42,450,OP101,Aurangabad
21-11-24,MCH004,Night,Nut,660,13,32,500,OP102,Nagpur
21-11-24,MCH005,Morning,Shaft,566,16,36,480,OP106,Pune
21-11-24,MCH005,Evening,Nut,500,19,13,450,OP110,Nagpur
21-11-24,MCH005,Night,Bearing,609,21,13,500,OP109,Nashik
22-11-24,MCH001,Morning,Bearing,677,19,6,480,OP119,Nashik
22-11-24,MCH001,Evening,Bearing,551,10,30,450,OP114,Aurangabad
22-11-24,MCH001,Night,Nut,473,23,13,500,OP109,Aurangabad
22-11-24,MCH002,Morning,Nut,661,12,20,480,OP107,Pune
22-11-24,MCH002,Evening,Nut,482,22,21,450,OP116,Aurangabad
22-11-24,MCH002,Night,Gear,469,11,12,500,OP102,Nagpur
22-11-24,MCH003,Morning,Gear,619,15,24,480,OP117,Aurangabad
22-11-24,MCH003,Evening,Bearing,572,13,55,450,OP106,Pune
22-11-24,MCH003,Night,Bearing,503,7,20,500,OP111,Aurangabad
22-11-24,MCH004,Morning,Bearing,550,11,47,480,OP104,Nashik
22-11-24,MCH004,Evening,Bolt,564,12,25,450,OP116,Nashik
22-11-24,MCH004,Night,Gear,577,14,9,500,OP100,Pune
22-11-24,MCH005,Morning,Gear,645,13,31,480,OP103,Nagpur
22-11-24,MCH005,Evening,Bearing,477,13,59,450,OP108,Aurangabad
22-11-24,MCH005,Night,Gear,536,23,52,500,OP115,Mumbai
23-11-24,MCH001,Morning,Shaft,453,19,19,480,OP110,Pune
23-11-24,MCH001,Evening,Shaft,517,9,24,450,OP101,Nagpur
23-11-24,MCH001,Night,Bolt,592,23,14,500,OP112,Mumbai
23-11-24,MCH002,Morning,Nut,597,15,19,480,OP108,Mumbai
23-11-24,MCH002,Evening,Bolt,563,18,58,450,OP102,Nagpur
23-11-24,MCH002,Night,Nut,448,17,12,500,OP111,Aurangabad
23-11-24,MCH003,Morning,Gear,527,6,46,480,OP108,Nagpur
23-11-24,MCH003,Evening,Shaft,691,18,20,450,OP117,Nashik
23-11-24,MCH003,Night,Bolt,419,23,17,500,OP116,Nashik
23-11-24,MCH004,Morning,Shaft,492,22,6,480,OP107,Nagpur
23-11-24,MCH004,Evening,Bearing,668,23,19,450,OP101,Nashik
23-11-24,MCH004,Night,Gear,496,11,54,500,OP100,Aurangabad
23-11-24,MCH005,Morning,Nut,544,10,56,480,OP111,Nagpur
23-11-24,MCH005,Evening,Nut,475,6,57,450,OP117,Aurangabad
23-11-24,MCH005,Night,Gear,441,15,57,500,OP105,Aurangabad
24-11-24,MCH001,Morning,Shaft,621,9,42,480,OP103,Aurangabad
24-11-24,MCH001,Evening,Nut,518,7,34,450,OP109,Pune
24-11-24,MCH001,Night,Bearing,558,19,16,500,OP114,Nagpur
24-11-24,MCH002,Morning,Bearing,648,14,16,480,OP107,Nagpur
24-11-24,MCH002,Evening,Shaft,562,11,22,450,OP102,Nagpur
24-11-24,MCH002,Night,Nut,679,24,14,500,OP107,Pune
24-11-24,MCH003,Morning,Shaft,689,13,44,480,OP110,Pune
24-11-24,MCH003,Evening,Gear,570,22,30,450,OP114,Pune
24-11-24,MCH003,Night,Bearing,598,16,46,500,OP118,Nashik
24-11-24,MCH004,Morning,Bolt,642,23,22,480,OP114,Nagpur
24-11-24,MCH004,Evening,Bearing,567,12,38,450,OP105,Nagpur
24-11-24,MCH004,Night,Gear,580,16,38,500,OP119,Aurangabad
24-11-24,MCH005,Morning,Bearing,661,11,10,480,OP103,Pune
24-11-24,MCH005,Evening,Bearing,403,9,11,450,OP105,Nashik
24-11-24,MCH005,Night,Shaft,577,18,39,500,OP110,Nagpur
25-11-24,MCH001,Morning,Bolt,608,17,38,480,OP112,Nagpur
25-11-24,MCH001,Evening,Bearing,601,16,56,450,OP112,Nagpur
25-11-24,MCH001,Night,Shaft,624,13,52,500,OP118,Aurangabad
25-11-24,MCH002,Morning,Nut,445,7,40,480,OP105,Nagpur
25-11-24,MCH002,Evening,Bolt,603,16,6,450,OP112,Nagpur
25-11-24,MCH002,Night,Bolt,536,24,35,500,OP100,Nagpur
25-11-24,MCH003,Morning,Bolt,529,19,23,480,OP115,Nashik
25-11-24,MCH003,Evening,Nut,693,23,41,450,OP110,Mumbai
25-11-24,MCH003,Night,Gear,617,13,45,500,OP116,Nagpur
25-11-24,MCH004,Morning,Bearing,659,24,22,480,OP108,Nashik
25-11-24,MCH004,Evening,Bearing,498,13,45,450,OP103,Nagpur
25-11-24,MCH004,Night,Bearing,631,5,45,500,OP111,Nagpur
25-11-24,MCH005,Morning,Shaft,450,5,58,480,OP117,Mumbai
25-11-24,MCH005,Evening,Bolt,542,23,14,450,OP115,Aurangabad
25-11-24,MCH005,Night,Bolt,415,20,32,500,OP119,Nashik
26-11-24,MCH001,Morning,Shaft,664,12,14,480,OP112,Nagpur
26-11-24,MCH001,Evening,Bolt,429,20,36,450,OP107,Nashik
26-11-24,MCH001,Night,Bearing,610,14,48,500,OP113,Pune
26-11-24,MCH002,Morning,Bearing,618,11,10,480,OP100,Aurangabad
26-11-24,MCH002,Evening,Nut,544,9,15,450,OP104,Nashik
26-11-24,MCH002,Night,Nut,437,6,30,500,OP101,Mumbai
26-11-24,MCH003,Morning,Nut,504,20,34,480,OP114,Aurangabad
26-11-24,MCH003,Evening,Bolt,531,15,57,450,OP117,Nagpur
26-11-24,MCH003,Night,Bolt,670,15,31,500,OP116,Aurangabad
26-11-24,MCH004,Morning,Nut,679,23,33,480,OP112,Pune
26-11-24,MCH004,Evening,Bearing,696,10,55,450,OP112,Aurangabad
26-11-24,MCH004,Night,Bolt,408,8,17,500,OP101,Nagpur
26-11-24,MCH005,Morning,Gear,489,22,57,480,OP113,Mumbai
26-11-24,MCH005,Evening,Nut,670,12,52,450,OP102,Aurangabad
26-11-24,MCH005,Night,Bolt,454,9,8,500,OP111,Pune
27-11-24,MCH001,Morning,Shaft,636,9,16,480,OP118,Aurangabad
27-11-24,MCH001,Evening,Shaft,427,9,24,450,OP110,Mumbai
27-11-24,MCH001,Night,Nut,566,14,27,500,OP119,Aurangabad
27-11-24,MCH002,Morning,Gear,666,6,17,480,OP112,Pune
27-11-24,MCH002,Evening,Nut,670,20,46,450,OP119,Nashik
27-11-24,MCH002,Night,Shaft,699,9,56,500,OP116,Nagpur
27-11-24,MCH003,Morning,Shaft,693,16,57,480,OP118,Nagpur
27-11-24,MCH003,Evening,Bearing,581,24,47,450,OP114,Mumbai
27-11-24,MCH003,Night,Shaft,562,18,12,500,OP108,Nashik
27-11-24,MCH004,Morning,Bolt,428,9,51,480,OP114,Mumbai
27-11-24,MCH004,Evening,Nut,662,22,32,450,OP111,Aurangabad
27-11-24,MCH004,Night,Bearing,428,15,57,500,OP105,Mumbai
27-11-24,MCH005,Morning,Bolt,650,19,37,480,OP116,Pune
27-11-24,MCH005,Evening,Bolt,442,22,14,450,OP108,Mumbai
27-11-24,MCH005,Night,Shaft,436,13,37,500,OP116,Mumbai
28-11-24,MCH001,Morning,Shaft,552,14,45,480,OP103,Nashik
28-11-24,MCH001,Evening,Bolt,601,21,7,450,OP118,Mumbai
28-11-24,MCH001,Night,Gear,642,23,51,500,OP117,Mumbai
28-11-24,MCH002,Morning,Bolt,519,18,55,480,OP117,Nashik
28-11-24,MCH002,Evening,Shaft,447,12,28,450,OP113,Nagpur
28-11-24,MCH002,Night,Bearing,453,8,21,500,OP112,Nashik
28-11-24,MCH003,Morning,Bolt,408,24,54,480,OP119,Nashik
28-11-24,MCH003,Evening,Shaft,420,20,37,450,OP104,Aurangabad
28-11-24,MCH003,Night,Shaft,488,5,50,500,OP117,Pune
28-11-24,MCH004,Morning,Nut,426,21,54,480,OP114,Nagpur
28-11-24,MCH004,Evening,Gear,625,8,39,450,OP118,Aurangabad
28-11-24,MCH004,Night,Bolt,688,9,32,500,OP119,Pune
28-11-24,MCH005,Morning,Shaft,413,7,9,480,OP108,Nagpur
28-11-24,MCH005,Evening,Shaft,694,20,44,450,OP109,Nagpur
28-11-24,MCH005,Night,Gear,426,24,38,500,OP113,Mumbai
29-11-24,MCH001,Morning,Bolt,473,14,55,480,OP110,Nashik
29-11-24,MCH001,Evening,Bolt,546,5,16,450,OP114,Aurangabad
29-11-24,MCH001,Night,Nut,641,20,42,500,OP109,Pune
29-11-24,MCH002,Morning,Gear,640,12,8,480,OP114,Pune
29-11-24,MCH002,Evening,Nut,537,11,37,450,OP116,Pune
29-11-24,MCH002,Night,Shaft,402,23,48,500,OP118,Aurangabad
29-11-24,MCH003,Morning,Nut,582,13,39,480,OP111,Pune
29-11-24,MCH003,Evening,Bolt,628,12,23,450,OP103,Mumbai
29-11-24,MCH003,Night,Nut,477,20,46,500,OP113,Nashik
29-11-24,MCH004,Morning,Bolt,689,23,7,480,OP103,Nagpur
29-11-24,MCH004,Evening,Bolt,674,16,37,450,OP105,Pune
29-11-24,MCH004,Night,Gear,626,5,39,500,OP103,Nagpur
29-11-24,MCH005,Morning,Nut,474,5,12,480,OP101,Pune
29-11-24,MCH005,Evening,Bearing,563,21,43,450,OP109,Mumbai
29-11-24,MCH005,Night,Gear,586,16,25,500,OP119,Nashik
30-11-24,MCH001,Morning,Gear,586,11,47,480,OP111,Pune
30-11-24,MCH001,Evening,Nut,625,6,21,450,OP101,Pune
30-11-24,MCH001,Night,Bolt,590,17,58,500,OP117,Nagpur
30-11-24,MCH002,Morning,Gear,679,19,32,480,OP111,Nashik
30-11-24,MCH002,Evening,Bearing,554,5,20,450,OP112,Aurangabad
30-11-24,MCH002,Night,Bearing,597,14,33,500,OP101,Pune
30-11-24,MCH003,Morning,Bearing,402,10,52,480,OP105,Aurangabad
30-11-24,MCH003,Evening,Gear,469,5,45,450,OP111,Nashik
30-11-24,MCH003,Night,Bearing,540,5,55,500,OP103,Pune
30-11-24,MCH004,Morning,Shaft,436,23,39,480,OP110,Nashik
30-11-24,MCH004,Evening,Shaft,598,6,23,450,OP100,Pune
30-11-24,MCH004,Night,Shaft,640,14,31,500,OP105,Nashik
30-11-24,MCH005,Morning,Bearing,526,24,28,480,OP114,Aurangabad
30-11-24,MCH005,Evening,Shaft,645,24,10,450,OP102,Aurangabad
30-11-24,MCH005,Night,Nut,496,20,21,500,OP109,Nashik
01-12-24,MCH001,Morning,Shaft,439,12,14,480,OP109,Mumbai
01-12-24,MCH001,Evening,Bolt,502,8,5,450,OP110,Nagpur
01-12-24,MCH001,Night,Gear,503,6,6,500,OP113,Mumbai
01-12-24,MCH002,Morning,Nut,412,5,50,480,OP101,Aurangabad
01-12-24,MCH002,Evening,Bearing,482,5,40,450,OP110,Nashik
01-12-24,MCH002,Night,Shaft,505,9,37,500,OP113,Mumbai
01-12-24,MCH003,Morning,Bearing,554,7,7,480,OP103,Pune
01-12-24,MCH003,Evening,Gear,530,21,51,450,OP109,Aurangabad
01-12-24,MCH003,Night,Gear,537,11,43,500,OP102,Nashik
01-12-24,MCH004,Morning,Shaft,617,9,17,480,OP112,Nashik
01-12-24,MCH004,Evening,Nut,409,14,27,450,OP110,Nagpur
01-12-24,MCH004,Night,Gear,640,18,53,500,OP118,Aurangabad
01-12-24,MCH005,Morning,Bolt,601,13,37,480,OP102,Mumbai
01-12-24,MCH005,Evening,Bearing,646,22,20,450,OP115,Mumbai
01-12-24,MCH005,Night,Bolt,696,12,23,500,OP102,Aurangabad
02-12-24,MCH001,Morning,Shaft,521,13,6,480,OP118,Nagpur
02-12-24,MCH001,Evening,Bolt,589,14,19,450,OP103,Pune
02-12-24,MCH001,Night,Gear,447,20,51,500,OP108,Nagpur
02-12-24,MCH002,Morning,Nut,646,12,18,480,OP117,Nashik
02-12-24,MCH002,Evening,Gear,637,24,27,450,OP104,Nagpur
02-12-24,MCH002,Night,Nut,465,20,9,500,OP100,Nashik
02-12-24,MCH003,Morning,Gear,582,14,48,480,OP118,Nagpur
02-12-24,MCH003,Evening,Nut,630,7,9,450,OP103,Pune
02-12-24,MCH003,Night,Gear,699,18,33,500,OP103,Nashik
02-12-24,MCH004,Morning,Shaft,595,17,24,480,OP114,Pune
02-12-24,MCH004,Evening,Nut,628,16,29,450,OP114,Aurangabad
02-12-24,MCH004,Night,Shaft,485,21,42,500,OP115,Nagpur
02-12-24,MCH005,Morning,Bolt,445,6,53,480,OP105,Mumbai
02-12-24,MCH005,Evening,Nut,616,5,35,450,OP104,Nashik
02-12-24,MCH005,Night,Bolt,468,9,20,500,OP117,Pune
03-12-24,MCH001,Morning,Bolt,524,7,22,480,OP103,Pune
03-12-24,MCH001,Evening,Shaft,686,9,40,450,OP115,Pune
03-12-24,MCH001,Night,Nut,611,21,35,500,OP117,Pune
03-12-24,MCH002,Morning,Bolt,565,10,47,480,OP119,Aurangabad
03-12-24,MCH002,Evening,Gear,510,11,29,450,OP117,Aurangabad
03-12-24,MCH002,Night,Shaft,562,9,7,500,OP101,Aurangabad
03-12-24,MCH003,Morning,Bolt,472,16,28,480,OP108,Aurangabad
03-12-24,MCH003,Evening,Nut,425,5,46,450,OP109,Nagpur
03-12-24,MCH003,Night,Bolt,622,15,26,500,OP110,Mumbai
03-12-24,MCH004,Morning,Bearing,580,7,41,480,OP110,Aurangabad
03-12-24,MCH004,Evening,Shaft,521,7,45,450,OP102,Pune
03-12-24,MCH004,Night,Shaft,567,5,12,500,OP114,Nagpur
03-12-24,MCH005,Morning,Bearing,616,12,56,480,OP117,Pune
03-12-24,MCH005,Evening,Bearing,470,5,51,450,OP105,Aurangabad
03-12-24,MCH005,Night,Nut,431,7,58,500,OP119,Aurangabad
04-12-24,MCH001,Morning,Shaft,544,9,28,480,OP105,Pune
04-12-24,MCH001,Evening,Nut,435,13,12,450,OP102,Pune
04-12-24,MCH001,Night,Bearing,429,9,7,500,OP103,Pune
04-12-24,MCH002,Morning,Bearing,462,23,19,480,OP118,Pune
04-12-24,MCH002,Evening,Gear,418,9,39,450,OP116,Mumbai
04-12-24,MCH002,Night,Bolt,668,18,27,500,OP111,Pune
04-12-24,MCH003,Morning,Bearing,667,13,38,480,OP113,Nashik
04-12-24,MCH003,Evening,Gear,507,16,25,450,OP106,Nashik
04-12-24,MCH003,Night,Bolt,666,17,36,500,OP109,Aurangabad
04-12-24,MCH004,Morning,Bearing,602,13,17,480,OP116,Nagpur
04-12-24,MCH004,Evening,Nut,506,5,12,450,OP104,Pune
04-12-24,MCH004,Night,Bolt,614,6,17,500,OP115,Nashik
04-12-24,MCH005,Morning,Bearing,466,23,53,480,OP108,Pune
04-12-24,MCH005,Evening,Nut,452,21,29,450,OP100,Nashik
04-12-24,MCH005,Night,Nut,638,16,29,500,OP116,Nagpur
05-12-24,MCH001,Morning,Bolt,570,19,33,480,OP115,Mumbai
05-12-24,MCH001,Evening,Shaft,530,6,37,450,OP114,Aurangabad
05-12-24,MCH001,Night,Bearing,524,24,42,500,OP111,Aurangabad
05-12-24,MCH002,Morning,Bearing,699,18,24,480,OP112,Nagpur
05-12-24,MCH002,Evening,Bearing,571,14,57,450,OP118,Pune
05-12-24,MCH002,Night,Bearing,687,17,46,500,OP117,Aurangabad
05-12-24,MCH003,Morning,Bearing,699,8,9,480,OP107,Pune
05-12-24,MCH003,Evening,Gear,674,23,36,450,OP109,Mumbai
05-12-24,MCH003,Night,Bearing,528,24,39,500,OP112,Mumbai
05-12-24,MCH004,Morning,Bearing,462,9,53,480,OP102,Nashik
05-12-24,MCH004,Evening,Bearing,646,17,19,450,OP116,Nashik
05-12-24,MCH004,Night,Shaft,438,7,59,500,OP119,Nashik
05-12-24,MCH005,Morning,Bearing,493,10,9,480,OP119,Aurangabad
05-12-24,MCH005,Evening,Bearing,586,9,29,450,OP119,Aurangabad
05-12-24,MCH005,Night,Bolt,591,13,8,500,OP114,Aurangabad
06-12-24,MCH001,Morning,Shaft,451,18,50,480,OP108,Nashik
06-12-24,MCH001,Evening,Gear,526,13,57,450,OP103,Pune
06-12-24,MCH001,Night,Bolt,447,22,49,500,OP106,Nashik
06-12-24,MCH002,Morning,Shaft,588,16,9,480,OP116,Aurangabad
06-12-24,MCH002,Evening,Bearing,426,11,27,450,OP110,Nagpur
06-12-24,MCH002,Night,Shaft,660,11,26,500,OP103,Nashik
06-12-24,MCH003,Morning,Shaft,639,16,51,480,OP109,Nagpur
06-12-24,MCH003,Evening,Shaft,589,10,27,450,OP101,Mumbai
06-12-24,MCH003,Night,Bearing,584,23,18,500,OP112,Nagpur
06-12-24,MCH004,Morning,Bearing,501,23,47,480,OP115,Aurangabad
06-12-24,MCH004,Evening,Bolt,512,6,14,450,OP114,Aurangabad
06-12-24,MCH004,Night,Bearing,492,21,55,500,OP118,Nagpur
06-12-24,MCH005,Morning,Gear,562,8,43,480,OP102,Nagpur
06-12-24,MCH005,Evening,Bolt,449,18,56,450,OP104,Mumbai
06-12-24,MCH005,Night,Nut,655,21,44,500,OP108,Aurangabad
07-12-24,MCH001,Morning,Bearing,467,20,45,480,OP108,Nagpur
07-12-24,MCH001,Evening,Nut,541,19,10,450,OP115,Mumbai
07-12-24,MCH001,Night,Nut,573,16,45,500,OP118,Nagpur
07-12-24,MCH002,Morning,Nut,518,17,53,480,OP101,Pune
07-12-24,MCH002,Evening,Bearing,676,12,43,450,OP104,Nashik
07-12-24,MCH002,Night,Nut,434,17,42,500,OP110,Nashik
07-12-24,MCH003,Morning,Nut,467,7,49,480,OP114,Mumbai
07-12-24,MCH003,Evening,Bearing,442,15,17,450,OP111,Aurangabad
07-12-24,MCH003,Night,Gear,514,23,39,500,OP115,Nashik
07-12-24,MCH004,Morning,Bolt,618,18,35,480,OP102,Aurangabad
07-12-24,MCH004,Evening,Nut,470,23,39,450,OP100,Nagpur
07-12-24,MCH004,Night,Gear,405,11,38,500,OP117,Mumbai
07-12-24,MCH005,Morning,Shaft,640,22,22,480,OP114,Pune
07-12-24,MCH005,Evening,Gear,670,7,23,450,OP100,Nashik
07-12-24,MCH005,Night,Gear,630,5,16,500,OP103,Nashik
08-12-24,MCH001,Morning,Bolt,493,12,36,480,OP111,Nagpur
08-12-24,MCH001,Evening,Bolt,494,8,31,450,OP111,Mumbai
08-12-24,MCH001,Night,Nut,585,5,17,500,OP106,Aurangabad
08-12-24,MCH002,Morning,Shaft,588,20,16,480,OP104,Aurangabad
08-12-24,MCH002,Evening,Gear,420,7,52,450,OP109,Mumbai
08-12-24,MCH002,Night,Nut,593,18,13,500,OP116,Aurangabad
08-12-24,MCH003,Morning,Gear,428,19,17,480,OP118,Aurangabad
